ContractID,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Overton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Palmer Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Papillion- LaVista Public S,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Pawnee City Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Paxton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Perkins County Public Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Newman Grove Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Norris School District 160,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Northwest Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Oakland Craig Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ogallala Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Osceola Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Minatare Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Minden Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Morrill Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Mullen Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Nebraska Association of Sch,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Neligh Oakdale Public Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Malcolm Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Maxwell Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_McCook Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Medicine Valley Public Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Meridian Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Milford Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Logan View Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Loomis Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Louisville Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Loup City Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Loup County Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Lyons-Decatur Northeast Sch,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Kimball Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Lakeview Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Lewiston Consolidated Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Lexington Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Leyton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Litchfield Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Howells-Dodge Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Humboldt-Table Rock-Steinau,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Hyannis Area Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Johnson County Central Publ,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Kearney Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Keya Paha County Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Harvard Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Hastings Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Heartland Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Hershey Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Hitchcock County Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Holdrege Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Gering Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Gibbon Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Gothenburg Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Grand Island Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Gretna Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Hartington- Newcastle Publi,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Fairbury Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Falls City Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Fort Calhoun Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Friend Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Fullerton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Garden County Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 2,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 3,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 6,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 7,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 9,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Eustis Farnam Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Emerson-Hubbard Public Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 10,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 13,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 15,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 16,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_ESU 17,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elba Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elgin Publc Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elkhorn Valley Public Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elm Creek Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elmwood-Murdock Public Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Elwood Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Cody-Kilgore Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Columbus Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Crete Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Cross County Community Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Douglas County West Communi,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Dundy County Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Cedar Bluffs Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Centennial Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Central City Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Chadron Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Chase County Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Clarkson Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Blair Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Blue Hill Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Brady Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Broken Bow Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Callaway Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Cambridge Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Bancroft-Rosalie Community,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Banner County Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Bayard Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Bellevue Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Bennington Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Bertrand Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Arapahoe Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Arcadia Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Arlington Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Arthur County Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ashland-Greenwood Public Sc,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Axtell Public Schools,400000000,0,B,MI2,500,0
407462,498420,ComplexComml,08/21/2020,08/20/2021,PWA,MI2,500000,0,E,30000000,30000000,100000000,0,USD,ComplexComml,,,,,,,
407463,498422,ComplexComml,09/01/2020,08/31/2021,PWA,N,0,0,E,100000000,92500000,100000000,0,USD,ComplexComml,AOL,200000000,0,B,MI2,100000,0
407465,498425,ComplexComml,08/20/2020,08/19/2021,PWA,BL,25000,0,E,150000000,78540000,300000000,0,USD,ComplexComml,,,,,,,
407465,498427,ComplexComml,08/20/2020,08/19/2021,PWA,BL,25000,0,E,144000000,144000000,700000000,0,USD,ComplexComml,,,,,,,
407461,498416,ComplexComml,09/01/2020,08/31/2021,PWA,MI2,500000,0,E,25000000,8750000,150000000,0,USD,ComplexComml,,,,,,,
407461,498418,ComplexComml,09/01/2020,08/31/2021,PWA,MI2,500000,0,E,25000000,16250000,175000000,0,USD,ComplexComml,,,,,,,
407460,498412,ComplexComml,09/01/2020,08/31/2021,PWA,MM2,5000000,25000000,E,500000000,50000000,1000000000,0,USD,ComplexComml,,,,,,,
407460,498414,ComplexComml,09/01/2020,08/31/2021,PWA,MM2,5000000,25000000,E,500000000,365000000,1500000000,0,USD,ComplexComml,,,,,,,
407458,498409,ComplexComml,09/01/2020,08/31/2021,PWA,MI2,250000,0,E,100000000,100000000,250000000,0,USD,ComplexComml,,,,,,,
407454,498386,ComplexComml,09/01/2020,08/31/2021,PWA,N,0,0,E,400000000,200000000,100000000,0,USD,ComplexComml,AOL,500000000,0,B,MI2,25000,0
407454,498386,ComplexComml,09/01/2020,08/31/2021,PWA,N,0,0,E,400000000,200000000,100000000,0,USD,ComplexComml,tier 1,10,0,B,MI2,100000,0
407456,498394,ComplexComml,09/01/2020,11/30/2021,PWA,MI2,6952500,0,E,1216178741.9943764,24323574.83988753,2344214999.9891605,0,USD,ComplexComml,,,,,,,
407456,498398,ComplexComml,09/01/2020,11/30/2021,PWA,MI2,6952500,0,E,903616741.99582171,18072334.839916434,2031652999.9906058,0,USD,ComplexComml,,,,,,,
407451,498378,ComplexComml,10/01/2020,09/30/2021,PWA,MI2,500000,0,E,200000000,59000000,50000000,0,USD,ComplexComml,,,,,,,
407453,498384,ComplexComml,10/03/2020,10/02/2021,PWA,BL,100000,0,E,300000000,300000000,100000000,0,USD,ComplexComml,,,,,,,
407443,498351,ComplexComml,10/01/2020,09/30/2021,PWA,BL,100000,0,E,169346127,169346127,315000000,0,USD,ComplexComml,,,,,,,
407444,498354,ComplexComml,09/30/2020,09/29/2021,PWA,MI2,200000,0,E,250000000,36250000,300000000,0,USD,ComplexComml,,,,,,,
407445,498358,ComplexComml,10/01/2020,09/30/2021,PWA,MI2,2000000,0,E,411469190.00498533,8229383.8000997072,538220000.00652111,0,USD,ComplexComml,,,,,,,
407447,498363,ComplexComml,09/30/2020,09/29/2021,PWA,BL,5000000,0,E,366139500.00634593,36613950.000634596,134893500.00233796,0,USD,ComplexComml,,,,,,,
407448,498367,ComplexComml,09/30/2020,09/29/2021,PWA,MI2,1000000,0,E,500000000,50000000,1000000000,0,USD,ComplexComml,,,,,,,
407442,498340,ComplexComml,10/01/2020,09/30/2021,PWA,BL,100000,0,E,50000000,35000000,100000000,0,USD,ComplexComml,,,,,,,
407442,498344,ComplexComml,10/01/2020,09/30/2021,PWA,BL,100000,0,E,50000000,50000000,150000000,0,USD,ComplexComml,,,,,,,
407442,498348,ComplexComml,10/01/2020,09/30/2021,PWA,BL,100000,0,E,300000000,300000000,200000000,0,USD,ComplexComml,,,,,,,
407440,498335,ComplexComml,09/30/2020,09/29/2021,PWA,MI2,1500000,0,E,269787000.00467592,43165920.00074815,154164000.00267196,0,USD,ComplexComml,,,,,,,
407439,498331,ComplexComml,09/30/2020,09/29/2021,PWA,BL,7708200.0001335982,0,E,204267300.00354034,20426730.000354037,385410000.00667989,0,USD,ComplexComml,,,,,,,
407438,498328,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,200000000,200000000,100000000,0,USD,ComplexComml,$100k,300000000,0,B,MI2,100000,0
407438,498328,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,200000000,200000000,100000000,0,USD,ComplexComml,$250k,300000000,0,B,MI2,250000,0
407436,498322,ComplexComml,10/01/2020,09/30/2021,PWA,BL,100000,0,E,275000000,275000000,225000000,0,USD,ComplexComml,,,,,,,
407435,498319,ComplexComml,09/30/2020,09/29/2021,PWA,MI2,82253.799997819748,0,E,41126899.998909876,32901519.999127902,82253799.997819752,0,USD,ComplexComml,,,,,,,
407434,498315,ComplexComml,09/30/2020,09/29/2021,PWA,N,0,0,E,462492000.00801587,34686900.000601187,578115000.0100199,0,USD,ComplexComml,,,,,,,
407431,498302,ComplexComml,10/01/2020,09/30/2021,PWA,BL,25000,0,E,50000000,6000000,550000000,0,USD,ComplexComml,,,,,,,
407431,498304,ComplexComml,10/01/2020,09/30/2021,PWA,BL,25000,0,E,100000000,100000000,600000000,0,USD,ComplexComml,,,,,,,
407428,498288,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,250000000,90000000,250000000,0,USD,ComplexComml,$100k,500000000,0,B,MI2,100000,0
407428,498288,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,250000000,90000000,250000000,0,USD,ComplexComml,$250k,500000000,0,B,MI2,250000,0
407428,498291,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,250000000,250000000,500000000,0,USD,ComplexComml,$100k,750000000,0,B,MI2,100000,0
407428,498291,ComplexComml,10/01/2020,09/30/2021,PWA,N,0,0,E,250000000,250000000,500000000,0,USD,ComplexComml,$250k,750000000,0,B,MI2,250000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$10k locs,2000000000,0,B,MI2,10000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$150k locs,2000000000,0,B,MI2,150000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$20k locs,2000000000,0,B,MI2,20000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$250k locs,2000000000,0,B,MI2,250000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$30k locs,2000000000,0,B,MI2,30000,0
407427,498285,ComplexComml,09/24/2020,09/23/2021,PWA,N,0,0,E,1000000000,35000000,1000000000,0,USD,ComplexComml,$50k locs,2000000000,0,B,MI2,50000,0
